Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Lub_Stress_Index,Thermal_Efficiency,Power_Load_Index
943,3.2,3.75,2.16,85.42,75.63,273.344,0.028560091424025994,3536.25
1158,2.74,4.99,1.96,76.23,75.88,208.87020000000004,0.025830254898490394,5778.42
445,2.23,5.76,1.81,72.68,78.06,162.0764,0.023187288856355515,2563.2
740,2.5,5.35,1.47,85.65,68.76,214.125,0.02137870544230578,3958.9999999999995
504,2.57,9.35,1.84,76.78,76.89,197.3246,0.02393028691243505,4712.4
769,2.14,10.29,2.78,86.89,78.18,185.9446,0.03555896193924763,7913.009999999999
1120,2.34,10.06,1.58,80.03,76.46,187.2702,0.020664396983468877,11267.2
690,4.78,7.81,1.35,76.17,76.62,364.0926,0.017619418217251603,5388.9
417,4.8,9.82,3.31,76.87,86.35,368.976,0.03833236382948885,4094.94
773,3.5,5.41,0.28,77.25,75.75,270.375,0.0036963691489941717,4181.93
325,2.79,6.23,1.36,85.85,80.8,239.52149999999997,0.016831681085187986,2024.7500000000002
606,4.37,3.03,2.54,83.67,75.45,365.6379,0.033664674133243984,1836.1799999999998
586,3.17,6.42,1.7,77.49,80.73,245.64329999999998,0.02105784453637501,3762.12
487,1.76,5.88,2.02,74.74,86.16,131.5424,0.0234447512250753,2863.56
470,3.81,5.14,2.62,76.85,83.59,292.7985,0.031343458386953175,2415.7999999999997
697,4.69,6.03,2.0,75.26,82.64,352.96940000000006,0.024201352347367817,4202.91
483,2.88,6.28,2.88,80.81,72.76,232.7328,0.03958218257529101,3033.2400000000002
434,4.5,3.79,2.02,76.41,83.75,343.84499999999997,0.024119400105146255,1644.8600000000001
611,2.43,5.71,2.64,78.31,75.96,190.29330000000002,0.03475512970574912,3488.81
1064,3.32,5.18,1.62,74.69,80.1,247.97079999999997,0.020224716576190193,5511.5199999999995
986,3.31,5.96,1.71,75.11,80.58,248.6141,0.02122114405297294,5876.56
619,2.51,7.0,1.26,76.74,77.37,192.61739999999998,0.01628537982611092,4333.0
889,4.86,4.01,1.43,77.58,71.77,377.03880000000004,0.019924756872682615,3564.89
1074,4.11,7.58,6.47,85.96,79.36,353.2956,0.08152720746884987,8140.92
1348,2.68,5.85,2.24,76.08,72.14,203.89440000000002,0.031050730378329585,7885.799999999999
619,3.86,6.88,0.92,77.58,85.84,299.4588,0.01071761291733307,4258.72
589,3.63,7.89,1.83,74.05,81.13,268.8015,0.0225563881971665,4647.21
504,4.16,3.86,1.57,78.15,78.91,325.10400000000004,0.019896081625132223,1945.4399999999998
1340,2.38,5.89,2.22,77.5,82.41,184.45,0.026938475071171575,7892.599999999999
478,4.57,7.13,2.76,73.29,74.93,334.93530000000004,0.0368343738376653,3408.14
653,3.08,7.67,3.2,77.58,80.55,238.9464,0.03972687278375261,5008.51
388,3.08,10.99,2.39,75.95,83.82,233.92600000000002,0.028513477867635667,4264.12
885,3.35,7.18,2.46,77.16,71.35,258.486,0.03447792088606575,6354.3
583,2.25,4.18,1.82,77.56,88.33,174.51,0.020604548782457967,2436.94
567,5.03,5.89,1.18,77.01,66.29,387.36030000000005,0.017800570553541926,3339.6299999999997
778,2.34,5.57,2.28,83.61,76.86,195.64739999999998,0.02966432088676543,4333.46
928,3.0,7.22,1.67,78.28,74.41,234.84,0.02244321698115616,6700.16
648,3.11,7.52,1.19,76.93,86.82,239.25230000000002,0.013706517656471129,4872.96
756,5.8,5.14,1.52,73.05,84.24,423.69,0.018043682568413752,3885.8399999999997
814,3.34,5.49,1.37,82.49,74.78,275.5166,0.018320404075902103,4468.860000000001
552,2.12,4.46,0.85,79.04,79.35,167.56480000000002,0.010712033936731704,2461.92
715,2.56,6.82,1.67,77.39,82.96,198.1184,0.020130180794336934,4876.3
911,3.68,7.15,1.2,76.75,65.82,282.44,0.01823153779526925,6513.650000000001
1486,2.33,1.4,1.24,76.29,72.94,177.75570000000002,0.017000271867250907,2080.4
1582,5.97,7.46,1.96,75.26,71.13,449.3022,0.027555176781220752,11801.72
931,2.56,5.79,2.42,75.45,86.72,193.15200000000002,0.027905900841109218,5390.49
1134,2.91,3.36,2.63,78.13,78.18,227.35829999999999,0.033640312913748666,3810.24
1245,3.17,4.91,2.82,76.66,80.07,243.01219999999998,0.03521917881613853,6112.95
547,4.37,6.9,1.47,73.99,79.25,323.3363,0.018548893558499233,3774.3
736,4.35,4.23,2.69,76.7,83.29,333.645,0.03229679045542196,3113.28
1072,3.27,7.24,1.78,77.83,68.13,254.5041,0.026126518989209015,7761.280000000001
639,2.31,5.62,4.17,77.64,81.79,179.3484,0.05098422166716937,3591.1800000000003
437,3.87,5.74,3.88,75.6,82.41,292.572,0.04708165913339896,2508.38
527,2.81,8.43,0.81,76.35,75.5,214.5435,0.010728475400201934,4442.61
1141,5.2,7.5,2.16,80.09,71.83,416.468,0.030070996788111266,8557.5
624,3.27,6.19,1.45,83.53,76.8,273.1431,0.01888020587497319,3862.5600000000004
929,5.2,8.03,1.34,76.98,74.47,400.29600000000005,0.01799382059972867,7459.869999999999
792,4.97,1.51,2.82,76.21,76.14,378.7637,0.03703703217270394,1195.92
767,3.53,4.49,1.56,76.24,81.4,269.12719999999996,0.019164616810243635,3443.8300000000004
1336,3.21,8.22,3.05,75.8,86.06,243.31799999999998,0.035440386307182624,10981.92
560,3.86,4.92,5.96,76.44,84.46,295.0584,0.07056594002297656,2755.2
484,4.17,11.54,2.82,78.37,74.96,326.8029,0.03762005901546705,5585.36
576,2.14,6.28,5.3,76.35,74.32,163.389,0.07131323044762777,3617.28
855,2.04,12.57,3.69,73.95,77.33,150.858,0.047717567862722375,10747.35
899,4.21,7.03,2.68,84.74,87.52,356.75539999999995,0.03062156871325769,6319.97
740,0.41,5.29,2.25,77.48,77.65,31.7668,0.02897617141324257,3914.6
963,4.68,18.92,3.34,73.88,68.7,345.75839999999994,0.04861716905135821,18219.960000000003
1217,5.3,5.41,1.23,76.23,70.69,404.019,0.017399912660926203,6583.97
528,2.55,3.47,1.58,74.7,75.9,190.48499999999999,0.020816861552455657,1832.16
419,0.34,4.55,2.14,77.3,83.44,26.282,0.025647168546600128,1906.4499999999998
1243,2.04,7.46,5.1,75.84,87.23,154.7136,0.05846611733737047,9272.78
989,4.45,6.97,2.45,73.66,82.54,327.787,0.029682574547785976,6893.33
813,4.49,8.61,1.67,76.22,77.24,342.2278,0.021620919002988216,6999.929999999999
699,2.15,3.46,0.91,74.54,76.21,160.261,0.011940688631322841,2418.54
695,2.61,5.31,1.88,77.83,79.35,203.13629999999998,0.023692498589477178,3690.45
884,3.53,6.1,2.6,76.02,85.56,268.3506,0.030388028238893378,5392.4
503,4.31,5.25,2.33,76.99,79.44,331.82689999999997,0.029330308493163582,2640.75
669,3.21,3.59,2.46,76.52,71.49,245.6292,0.034410402236620195,2401.71
893,5.16,2.68,1.51,80.77,74.11,416.7732,0.020375115318429993,2393.2400000000002
713,2.8,4.01,2.52,77.84,84.5,217.952,0.029822481677812818,2859.1299999999997
728,4.02,6.33,1.79,76.27,85.25,306.6054,0.020997064985681525,4608.24
857,4.28,4.36,2.33,76.83,88.24,328.8324,0.026405255393783387,3736.5200000000004
1038,5.09,7.26,1.46,77.88,83.24,396.40919999999994,0.01753964229461289,7535.88
443,5.07,5.55,2.21,74.4,86.52,377.208,0.02554322404724641,2458.65
977,2.38,6.42,1.66,76.76,84.39,182.68880000000001,0.01967057475167973,6272.34
593,0.22,11.59,1.29,77.17,77.77,16.9774,0.01658737089014133,6872.87
778,5.29,8.28,1.14,85.42,71.2,451.8718,0.0160112337062874,6441.839999999999
996,3.25,8.4,3.81,76.0,70.01,247.0,0.054420789255707855,8366.4
964,1.92,5.07,0.99,77.31,76.25,148.4352,0.012983604854609199,4887.4800000000005
1003,4.14,6.98,2.26,76.99,75.05,318.73859999999996,0.03011325381568903,7000.9400000000005
519,3.85,6.15,1.7,77.81,72.18,299.56850000000003,0.023552227271788958,3191.8500000000004
493,2.15,6.81,4.61,78.11,78.57,167.9365,0.05867378660127446,3357.33
886,4.55,6.91,6.49,77.09,78.22,350.7595,0.08297109652632363,6122.26
925,2.82,7.23,6.5,82.84,80.63,233.6088,0.08061514565110435,6687.75
377,3.76,5.41,0.92,76.21,75.08,286.54959999999994,0.012253594532019909,2039.5700000000002
918,0.03,8.14,2.27,76.75,89.75,2.3024999999999998,0.025292476290531888,7472.52
495,2.07,3.15,1.65,77.5,90.15,160.42499999999998,0.018302826588704756,1559.25
753,2.11,3.88,3.64,82.26,74.89,173.5686,0.04860461361935991,2921.64
373,1.93,15.58,3.0,76.05,68.82,146.7765,0.04359197274164883,5811.34
806,2.57,6.07,3.07,76.15,89.16,195.7055,0.03443247707127893,4892.42
443,3.86,3.83,2.51,75.43,68.36,291.1598,0.036717373212789166,1696.69
802,4.29,6.19,1.73,75.85,76.11,325.3965,0.02273025584939484,4964.38
656,3.02,4.48,1.48,76.57,74.61,231.24139999999997,0.01983648038647897,2938.88
609,2.45,8.01,2.96,76.22,77.62,186.739,0.03813449650418751,4878.09
999,2.65,4.85,3.12,76.57,76.65,202.91049999999998,0.04070449566803709,4845.15
816,3.0,7.69,1.47,76.05,79.5,228.14999999999998,0.018490563711878776,6275.04
664,5.71,8.07,2.55,76.15,88.84,434.8165,0.02870328357684786,5358.4800000000005
902,2.21,6.23,1.77,78.98,87.21,174.5458,0.02029583530606177,5619.46
500,2.69,13.71,2.73,74.2,85.62,199.598,0.03188506985691779,6855.0
895,2.96,0.63,2.81,75.5,86.31,223.48,0.03255705798203476,563.85
745,4.19,6.74,2.72,80.12,67.3,335.7028,0.040416041542935884,5021.3
1017,4.73,7.64,0.18,75.51,72.08,357.1623000000001,0.0024972249587645727,7769.88
1209,2.42,7.52,3.23,77.08,81.15,186.53359999999998,0.03980282935270125,9091.68
467,4.37,10.28,2.98,77.93,83.52,340.55410000000006,0.035680072356313174,4800.759999999999
919,3.51,5.33,2.2,78.02,84.05,273.8502,0.026174892781095447,4898.27
489,3.72,6.19,2.07,78.01,89.01,290.1972,0.02325581134076942,3026.9100000000003
1320,3.38,6.78,2.42,80.54,78.96,272.22520000000003,0.03064842570308692,8949.6
610,4.85,9.2,2.86,77.22,84.8,374.51699999999994,0.0337264111171685,5612.0
584,3.2,7.17,2.34,78.43,67.33,250.97600000000003,0.034754190590495976,4187.28
938,4.59,4.88,1.25,82.14,83.36,377.0226,0.0149951997366603,4577.44
794,3.8,13.63,2.49,78.36,85.91,297.768,0.02898381690329218,10822.220000000001
813,2.71,4.96,3.6,75.04,80.39,203.35840000000002,0.04478168369427992,4032.48
351,2.69,4.59,3.75,88.89,86.37,239.1141,0.043417848394367436,1611.09
471,2.72,9.24,2.63,76.17,70.65,207.18240000000003,0.037225755523601474,4352.04
1062,5.22,3.78,1.77,78.29,76.37,408.6738,0.02317663700711837,4014.3599999999997
576,3.01,4.43,1.16,74.35,70.24,223.79349999999997,0.016514804026935646,2551.68
552,5.32,3.99,1.75,76.59,73.85,407.45880000000005,0.023696679255696785,2202.48
674,2.07,5.91,2.55,75.79,76.7,156.8853,0.033246410267743116,3983.34
725,3.83,5.0,1.35,85.19,72.63,326.2777,0.0185873580356109,3625.0
1568,2.87,3.25,1.8,76.68,74.99,220.07160000000002,0.024003197225870486,5096.0
1311,2.33,17.7,2.49,80.51,74.31,187.5883,0.03350827163123784,23204.7
1082,3.2,7.84,2.72,76.38,88.99,244.416,0.030565228613863515,8482.88
613,1.68,6.18,1.73,86.52,83.93,145.3536,0.020612412651922714,3788.3399999999997
1053,3.57,5.97,1.93,77.86,69.49,277.9602,0.02777377640325566,6286.41
794,2.82,6.14,2.09,75.87,68.27,213.9534,0.03061373507928298,4875.16
683,3.09,9.23,2.82,75.04,76.79,231.8736,0.03672352692752611,6304.09
713,3.69,6.86,0.99,76.01,78.21,280.4769,0.012658226229609227,4891.18
708,2.28,15.98,2.13,77.5,88.68,176.7,0.024018941811125186,11313.84
842,3.1,2.62,2.16,76.64,76.89,237.584,0.02809207594068462,2206.04
745,2.97,6.69,2.54,76.35,76.93,226.7595,0.033017024175611046,4984.05
856,2.45,5.97,2.95,75.2,73.84,184.24,0.03995124052664673,5110.32
642,3.8,7.27,1.7,74.99,73.35,284.962,0.023176547624192554,4667.34
966,4.56,4.41,0.93,77.45,81.75,353.17199999999997,0.011376145397413407,4260.06
899,2.21,7.57,3.1,76.94,78.2,170.0374,0.03964193866471372,6805.43
669,2.94,6.66,1.36,77.28,70.76,227.2032,0.01921989553138842,4455.54
1334,3.65,8.17,1.72,75.76,79.2,276.524,0.021717168975104926,10898.78
929,2.61,6.04,1.85,84.9,74.59,221.589,0.02480224898749846,5611.16
460,2.51,1.67,1.86,74.58,69.42,187.1958,0.026793427428201178,768.1999999999999
627,4.3,3.84,3.19,84.78,80.23,364.554,0.039760683066099575,2407.68
849,3.07,5.09,4.74,76.87,78.13,235.9909,0.06066810947547556,4321.41
554,0.43,4.49,1.27,73.96,77.31,31.802799999999998,0.016427368202384142,2487.46
437,3.45,5.76,2.05,80.71,76.56,278.4495,0.02677638103756778,2517.12
721,2.52,4.06,2.9,74.1,76.83,186.732,0.03774566735055742,2927.2599999999998
659,4.26,4.18,2.57,79.96,83.01,340.6296,0.030960121556424334,2754.62
1050,3.63,3.01,1.39,78.2,80.52,283.866,0.01726278970904251,3160.5
871,2.17,5.51,2.47,74.57,87.21,161.81689999999998,0.02832243683953253,4799.21
775,3.21,7.58,1.24,76.43,71.21,245.3403,0.0174132822056899,5874.5
654,4.23,6.52,1.06,72.86,74.41,308.19780000000003,0.01424539520959613,4264.08
945,2.54,4.14,3.35,78.59,76.24,199.61860000000001,0.04394018311382698,3912.2999999999997
725,3.19,7.89,2.58,76.11,86.7,242.7909,0.029757782034857894,5720.25
507,2.88,4.43,1.62,77.37,81.71,222.8256,0.019826212235196154,2246.0099999999998
670,1.65,4.09,3.09,74.25,89.27,122.51249999999999,0.0346140882027458,2740.2999999999997
383,2.46,5.11,7.21,76.34,85.66,187.7964,0.08416996449101512,1957.13
782,0.75,4.61,2.26,83.58,82.69,62.685,0.02733099197835385,3605.0200000000004
1002,4.38,15.29,1.45,78.26,82.59,342.7788,0.017556602790095313,15320.58
854,0.12,6.59,2.98,74.85,70.28,8.982,0.042401815253014334,5627.86
700,2.43,6.13,2.88,76.17,73.3,185.09310000000002,0.03929058127004348,4291.0
1190,4.44,15.16,2.7,78.24,75.14,347.3856,0.03593292042415219,18040.4
1261,4.36,5.9,2.03,77.53,76.25,338.03080000000006,0.026622947328138052,7439.900000000001
667,3.28,10.89,1.52,78.71,77.47,258.1688,0.019620495724732706,7263.63
421,2.31,7.74,2.7,76.83,92.37,177.4773,0.029230266403565398,3258.54
1035,3.23,4.81,3.94,75.93,72.51,245.25390000000002,0.05433732528791541,4978.349999999999
851,3.04,5.55,3.22,74.67,85.13,226.9968,0.0378244992570775,4723.05
522,3.83,6.58,5.59,75.83,81.05,290.4289,0.06896976323630312,3434.76
637,4.04,6.69,4.7,77.79,76.21,314.27160000000003,0.06167168853540369,4261.530000000001
663,2.03,7.59,1.63,82.75,94.73,167.9825,0.01720679645235971,5032.17
1116,4.57,7.08,1.24,75.8,87.46,346.406,0.014177908280595898,7901.28
1026,5.72,7.49,2.38,73.37,78.89,419.6764,0.030168585350667337,7684.74
518,3.96,1.53,2.34,76.06,68.06,301.1976,0.0343814230999966,792.54
592,2.69,8.96,2.81,76.22,78.28,205.0318,0.035896776201229406,5304.320000000001
718,4.69,7.66,1.81,75.88,90.24,355.8772,0.020057621890777717,5499.88
627,2.19,14.07,4.37,76.25,82.75,166.98749999999998,0.05280966129188383,8821.89
520,3.77,5.64,2.11,77.91,84.99,293.72069999999997,0.024826447249506146,2932.7999999999997
616,2.37,4.14,2.37,77.54,81.61,183.76980000000003,0.029040555196599045,2550.24
566,3.74,7.28,2.75,73.54,75.18,275.03960000000006,0.03657887249549448,4120.4800000000005
792,4.68,6.57,2.59,77.51,76.81,362.7468,0.03371956337461744,5203.4400000000005
782,4.74,4.83,3.0,76.49,90.33,362.5626,0.033211553945361016,3777.06
548,4.44,5.39,2.28,82.66,71.09,367.0104,0.03207201686988087,2953.72
838,4.28,7.75,2.34,76.89,76.71,329.0892,0.030504493481359213,6494.5
562,2.91,4.48,1.12,76.59,88.45,222.87690000000003,0.012662519766815176,2517.76
462,3.25,7.83,3.04,76.14,66.17,247.455,0.045942262967770445,3617.46
582,2.46,7.97,3.0,75.86,78.86,186.6156,0.038042095099911855,4638.54
627,2.4,6.79,2.15,83.18,75.99,199.632,0.028293192749941735,4257.33
969,3.96,9.54,1.58,83.78,72.81,331.7688,0.02170031291027154,9244.259999999998
916,4.96,10.68,2.02,76.17,73.05,377.8032,0.02765228916464214,9782.88
632,2.59,4.4,3.14,74.2,83.78,192.178,0.0374791074863801,2780.8
939,2.37,6.2,1.1,76.29,74.62,180.80730000000003,0.014741354229247624,5821.8
596,2.54,8.02,1.37,74.32,78.81,188.7728,0.017383578558104483,4779.92
446,2.67,7.76,2.67,75.75,71.84,202.2525,0.037165919102739545,3460.96
540,2.91,6.41,3.56,75.15,72.15,218.68650000000002,0.049341642502890845,3461.4
594,4.01,11.21,3.44,81.85,90.4,328.21849999999995,0.03805309313571978,6658.740000000001
904,3.61,7.88,3.06,75.1,65.06,271.111,0.047033500302259404,7123.5199999999995
575,4.86,7.87,1.08,82.74,70.97,402.1164,0.015217695474468723,4525.25
562,3.67,4.19,4.9,78.13,83.92,286.7371,0.058388934891690315,2354.78
581,4.35,3.53,1.24,77.25,74.33,336.03749999999997,0.01668236019341313,2050.93
965,5.11,10.39,4.77,78.1,86.79,399.091,0.05496024254404394,10026.35
714,4.58,6.08,1.08,77.86,76.9,356.5988,0.014044211437683817,4341.12
694,2.7,6.54,2.8,77.38,75.82,208.926,0.03692956516360259,4538.76
723,2.45,10.11,2.05,74.93,80.52,183.57850000000002,0.02545951000254471,7309.53
486,4.27,3.46,1.69,75.57,73.46,322.68389999999994,0.02300571426548948,1681.56
722,4.73,3.9,0.97,76.22,74.78,360.5206,0.012971380988047473,2815.7999999999997
930,2.56,12.2,3.44,73.66,85.77,188.5696,0.040107258935844825,11346.0
1275,3.41,10.32,2.44,75.9,82.18,258.819,0.02969091875262609,13158.0
759,3.08,4.75,3.61,74.46,77.09,229.33679999999998,0.04682837633566268,3605.25
1224,3.36,5.94,3.13,77.41,85.69,260.0976,0.03652701172517076,7270.56
928,3.08,5.58,2.84,75.4,77.28,232.23200000000003,0.03674947764628912,5178.24
1068,3.64,6.18,2.35,76.79,88.7,279.5156,0.026493796336663322,6600.24
1185,2.51,0.17,2.26,75.57,70.46,189.68069999999997,0.03207493158175822,201.45000000000002
746,3.99,5.12,2.39,76.25,76.06,304.2375,0.03142255700465987,3819.52
628,5.15,3.77,2.35,78.31,73.38,403.29650000000004,0.03202507058802527,2367.56
714,2.72,15.9,2.34,78.06,81.03,212.3232,0.028878189697866256,11352.6
680,4.11,7.24,1.16,75.72,78.35,311.2092,0.014805358671938905,4923.2
595,4.75,6.42,1.61,76.51,80.79,363.4225,0.01992820647008213,3819.9
897,4.64,7.45,1.15,82.1,82.83,380.94399999999996,0.01388385682918546,6682.650000000001
392,3.79,5.88,2.18,74.14,74.95,280.99060000000003,0.02908605349085344,2304.96
753,2.0,9.16,1.76,75.41,81.64,150.82,0.02155805713399594,6897.4800000000005
406,3.12,11.43,1.08,76.16,76.92,237.6192,0.014040559797119111,4640.58
1097,4.15,4.63,2.97,77.03,78.85,319.6745,0.037666450517888334,5079.11
774,4.02,6.08,2.58,75.61,66.1,303.95219999999995,0.039031764140429026,4705.92
1064,3.73,4.42,1.14,77.86,88.58,290.4178,0.01286972083204777,4702.88
701,3.09,8.52,1.87,74.72,77.53,230.88479999999998,0.024119692490688443,5972.5199999999995
622,4.18,5.78,1.73,76.16,83.96,318.3488,0.02060504756967037,3595.1600000000003
660,4.64,5.3,1.52,76.12,68.24,353.1968,0.022274322644442755,3498.0
539,5.15,2.42,3.75,75.05,76.54,386.5075,0.04899398366945601,1304.3799999999999
943,2.64,4.21,2.02,80.77,74.28,213.2328,0.027194395908131944,3970.0299999999997
371,2.49,5.07,1.9,74.84,75.32,186.35160000000002,0.025225700315228316,1880.97
851,2.37,5.97,4.23,86.01,77.72,203.8437,0.05442613813353859,5080.469999999999
414,2.95,5.17,1.16,76.24,80.72,224.908,0.014370662243475935,2140.38
878,2.83,4.61,1.32,84.15,78.56,238.14450000000002,0.016802441853049663,4047.5800000000004
1036,2.62,7.21,6.31,75.51,76.35,197.83620000000002,0.08264569971896532,7469.56
939,2.18,5.58,1.76,73.71,81.72,160.6878,0.021536952822203522,5239.62
673,2.64,0.8,1.71,75.06,76.52,198.15840000000003,0.022347095877274455,538.4
943,2.68,3.21,1.26,87.59,78.64,234.74120000000002,0.016022378430521563,3027.0299999999997
839,2.16,13.97,1.94,76.04,67.9,164.24640000000002,0.02857142436356047,11720.83
614,2.2,5.56,4.29,86.7,75.35,190.74,0.056934299013364435,3413.8399999999997
576,5.5,13.11,1.25,78.09,71.93,429.495,0.017378003979145837,7551.36
553,2.81,4.83,3.33,77.75,88.99,218.4775,0.03741993061917849,2670.9900000000002
537,3.72,5.38,1.47,84.66,91.69,314.9352,0.01603228094314746,2889.06
840,2.38,15.38,2.94,74.86,82.78,178.1668,0.03551582078813472,12919.2
561,2.87,8.86,1.83,76.57,86.0,219.7559,0.02127906729313171,4970.46
1018,3.71,4.66,2.78,75.34,73.66,279.51140000000004,0.03774096690999634,4743.88
1132,2.79,5.14,1.55,76.43,74.8,213.23970000000003,0.020721922363379365,5818.48
807,4.75,6.46,2.57,77.11,83.04,366.2725,0.03094893654275812,5213.22
620,3.13,3.06,2.8,75.18,85.26,235.3134,0.03284071864406302,1897.2
1280,2.86,3.85,2.7,76.97,77.09,220.1342,0.03502399338124356,4928.0
853,3.02,6.88,4.96,77.3,74.2,233.446,0.06684635217704148,5868.64
774,1.58,6.28,2.89,77.04,77.02,121.72320000000002,0.03752271649925779,4860.72
847,2.87,7.28,1.3,75.15,64.6,215.68050000000002,0.02012383589414305,6166.16
660,3.54,11.28,1.89,75.3,85.43,266.562,0.022123373273630655,7444.799999999999
620,3.04,12.27,2.34,76.15,76.52,231.496,0.030580236463638725,7607.4
888,3.14,6.55,1.47,83.96,67.7,263.63439999999997,0.02171343844705488,5816.4
662,2.13,4.7,2.89,77.87,89.17,165.8631,0.03240999972972976,3111.4
562,5.12,8.01,2.8,76.32,77.39,390.7584,0.03618038038759783,4501.62
892,3.2,7.31,1.46,77.48,78.35,247.93600000000004,0.018634330742267932,6520.5199999999995
864,2.52,5.57,2.61,75.55,81.35,190.386,0.03208358548450086,4812.4800000000005
1006,4.17,7.5,2.55,77.17,74.13,321.7989,0.03439902409294157,7545.0
966,3.76,8.04,1.86,76.61,80.49,288.05359999999996,0.02310845780737262,7766.639999999999
611,3.84,1.09,0.79,82.02,65.31,314.9568,0.012096154938576796,665.99
501,4.02,5.87,1.93,73.52,77.5,295.55039999999997,0.024903222593132567,2940.87
591,3.81,3.73,2.49,75.41,70.67,287.3121,0.03523418208091381,2204.43
942,2.78,7.35,2.79,78.01,72.83,216.8678,0.03830838413999943,6923.7
553,2.04,5.05,2.4,75.38,78.58,153.77519999999998,0.03054211879077134,2792.65
985,2.91,4.23,1.8,80.36,91.84,233.8476,0.01959930100181827,4166.55
730,2.9,14.65,1.6,76.15,75.35,220.835,0.021234237394261793,10694.5
1180,2.55,4.12,2.07,77.25,79.2,196.98749999999998,0.026136360336318134,4861.6
606,2.52,5.78,6.09,76.73,75.83,193.3596,0.0803112118803624,3502.6800000000003
714,3.33,5.93,3.55,75.76,71.31,252.28080000000003,0.04978263219988329,4234.0199999999995
1082,2.16,13.01,3.02,83.18,83.39,179.66880000000003,0.036215369203097585,14076.82
1178,4.07,6.37,2.73,74.22,70.86,302.0754,0.03852666687458836,7503.86
422,2.8,9.51,1.31,77.18,71.52,216.104,0.018316552248804217,4013.22
479,3.76,6.19,2.14,78.31,75.38,294.4456,0.028389489468096385,2965.01
934,3.37,6.09,3.39,76.93,74.92,259.25410000000005,0.045248258776260174,5688.0599999999995
558,2.8,8.62,2.03,76.82,73.35,215.09599999999998,0.027675524515947576,4809.959999999999
998,3.56,8.51,2.6,76.96,91.85,273.9776,0.028307019237123657,8492.98
687,2.29,10.19,1.74,76.77,74.16,175.8033,0.023462780007715747,7000.53
